chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
3	76760000	76765000	3	78400000	78405000	0,0,0	4.243554	0.9983312	1.5659016	4.1095643	4.2515025	2.7433584	1.8003806	6.3963046
3	105865000	105870000	3	106605000	106610000	0,0,0	4.193811	0.9894769	2.1696575	2.0198958	2.424922	2.7591934	1.151822	4.5546565
3	196715000	196720000	3	196920000	196925000	0,0,0	2.4438674	0.97109544	1.4671798	1.3731722	1.5265449	2.3235266	0.5029071	3.5441241
3	156150000	156155000	3	157140000	157145000	0,0,0	4.446237	0.99983585	2.5864232	2.981987	4.2054253	6.0650997	1.6897652	8.7157545
3	112730000	112735000	3	112815000	112820000	0,0,0	2.2456665	0.90784854	1.4716485	0.7016095	0.9334045	1.760916	0.3593094	2.384569
3	133665000	133670000	3	133905000	133910000	0,0,0	3.3435264	1.0	2.2403212	0.78881305	1.091955	2.1818871	0.41331318	2.8830543
3	72085000	72090000	3	72265000	72270000	0,0,0	2.2092364	0.95170265	1.4332215	1.031466	1.1476406	2.1138334	0.43866122	3.0306923
3	134215000	134220000	3	134475000	134480000	0,0,0	4.810825	0.9952347	2.7488608	1.8815911	2.6400669	3.6744242	0.7546556	5.3469496
3	52000000	52005000	3	52145000	52150000	0,0,0	4.4021487	0.9989007	2.5265083	2.561492	3.255472	4.5369134	1.2862302	6.813795
3	82330000	82335000	3	85180000	85185000	0,0,0	4.2750683	0.9968992	1.8213819	2.5286453	3.9162152	3.5290022	1.5284649	5.776687
3	69165000	69170000	3	69425000	69430000	0,0,0	3.844509	0.98753655	2.8020394	1.223105	1.2464759	3.298203	0.5814757	4.3854074
3	160165000	160170000	3	160410000	160415000	0,0,0	2.6031146	0.9689288	1.6878688	1.094908	1.359865	2.4985826	0.4678823	3.471834
3	100465000	100470000	3	101195000	101200000	0,0,0	3.468635	0.9780956	1.8949269	1.3731419	2.0224679	2.600892	1.1006885	3.8214624
3	129940000	129945000	3	130095000	130100000	0,0,0	7.1564116	1.0	3.3161755	2.825585	4.199563	4.18201	1.1340452	6.6936417
3	149515000	149520000	3	149770000	149775000	0,0,0	3.039445	0.99407977	2.3675945	0.7190386	1.4122537	4.4907665	0.38828412	5.1299114
3	24765000	24770000	3	25590000	25595000	0,0,0	2.192163	0.96073556	1.5660629	0.6867751	1.1015108	2.6273053	0.495489	3.2377722
3	5305000	5310000	3	5730000	5735000	0,0,0	2.7098465	0.9790917	1.7680715	1.213384	1.4937469	2.7894464	0.5281263	3.8680098
3	134785000	134790000	3	135895000	135900000	0,0,0	3.857266	0.9994171	2.1637356	2.6505222	3.78436	5.092248	1.5821706	7.4482675
3	5430000	5435000	3	5570000	5575000	0,0,0	2.4918377	1.0	1.6869761	0.67779225	0.9003107	1.8529176	0.2780834	2.4553995
3	169145000	169150000	3	169575000	169580000	0,0,0	2.4771602	0.9820936	1.634273	1.2940923	1.491835	2.8727074	0.5387314	4.0230117
3	30775000	30780000	3	31445000	31450000	0,0,0	2.6071846	0.9713509	1.7566122	0.97045314	1.3259251	2.6903772	0.49939176	3.553002
3	59210000	59215000	3	62190000	62195000	0,0,0	3.7631345	0.99786067	1.8124565	4.278422	4.6542172	4.5844693	1.9761299	8.387511
3	39445000	39450000	3	39730000	39735000	0,0,0	2.476684	0.93077064	1.533748	0.95550936	1.1109445	1.8212653	0.429907	2.670607
3	139585000	139590000	3	139920000	139925000	0,0,0	2.1562276	0.93120885	1.5312718	0.7926202	0.81600714	1.9724069	0.47257745	2.676958
3	115220000	115225000	3	115430000	115435000	0,0,0	2.9201465	0.97878194	1.9766152	0.9631437	1.4638097	2.9971743	0.35774153	3.853302
3	40000000	40005000	3	40165000	40170000	0,0,0	2.6080928	1.0	1.853504	0.66646934	0.777585	1.8647592	0.36289954	2.4571764
3	57165000	57170000	3	57435000	57440000	0,0,0	2.5599496	0.9771535	1.55806	1.4821732	1.5700495	2.461862	0.76463914	3.7793496
3	185660000	185665000	3	185910000	185915000	0,0,0	2.8635938	0.97955	2.1467495	0.9902799	1.0264666	3.0099268	0.5085844	3.8901753
3	108155000	108160000	3	108475000	108480000	0,0,0	2.8245857	0.97787404	1.858401	1.0695719	1.5023022	2.8606672	0.63738775	3.811398
3	187740000	187745000	3	188950000	188955000	0,0,0	10.898947	1.0	5.27265	8.58707	12.5332775	13.228464	4.258666	20.861414
3	177555000	177560000	3	177770000	177775000	0,0,0	2.1265922	0.9165548	1.4814461	0.59106433	0.88184166	1.9584323	0.34859705	2.4838228
3	52050000	52055000	3	52115000	52120000	0,0,0	1.8856328	0.9669662	1.450324	0.8127532	0.8238592	2.6881304	0.38150164	3.4105778
3	124020000	124025000	3	124075000	124080000	0,0,0	2.411126	0.93330055	1.6597227	0.7389082	0.9490948	2.0510323	0.44700179	2.7078397
3	15120000	15125000	3	15810000	15815000	0,0,0	2.466478	0.9409146	1.5735013	1.062573	1.0691028	1.884555	0.45540458	2.8290641
3	69435000	69440000	3	69945000	69950000	0,0,0	2.8366513	0.9701133	1.9439546	0.9116532	1.2704582	2.7003465	0.52223665	3.5107052
3	13495000	13500000	3	13870000	13875000	0,0,0	3.8806856	1.0	2.70028	0.69147813	1.0449938	2.311532	0.3783321	2.9261792
3	179070000	179075000	3	179310000	179315000	0,0,0	2.9588025	0.9910264	1.9103124	1.42183	1.8991661	3.450108	0.67717505	4.713957
3	16275000	16280000	3	17225000	17230000	0,0,0	2.8120286	0.9488985	1.8081074	1.0622545	1.1279919	2.0300238	0.60320926	2.97425
3	65800000	65805000	3	65905000	65910000	0,0,0	2.556417	1.0	1.6304893	0.82033885	0.91717845	1.6162232	0.46917966	2.3454134
3	122755000	122760000	3	123015000	123020000	0,0,0	2.3922684	1.0	1.7392875	0.5994122	0.70929265	1.8329993	0.41582382	2.3658102
3	117035000	117040000	3	118670000	118675000	0,0,0	2.6345332	0.9900104	1.3260229	3.1101623	3.5981967	3.8757482	1.1978128	6.640337
3	14205000	14210000	3	14255000	14260000	0,0,0	2.361195	0.93634355	1.5442699	0.70920277	1.1344832	2.1241379	0.3550435	2.7545402
3	143360000	143365000	3	143650000	143655000	0,0,0	2.8055212	0.980911	1.6975462	1.5748858	1.6555816	2.559155	0.5287883	3.9590535
3	195650000	195655000	3	195850000	195855000	0,0,0	3.687849	0.99381703	2.2571726	1.7556065	2.2054305	3.5259492	0.86673445	5.0864882
3	42660000	42665000	3	42740000	42745000	0,0,0	2.9004045	0.9692079	2.2009056	0.5924803	1.0154612	2.9542093	0.29045752	3.4808583
3	47245000	47250000	3	47320000	47325000	0,0,0	2.0691173	0.93646055	1.5496503	0.5873697	0.7875798	2.2342737	0.34330836	2.75638
3	103460000	103465000	3	106995000	107000000	0,0,0	3.6443512	0.9990634	1.4241626	4.0692625	4.603859	3.3568404	1.9645607	6.973963
3	88655000	88660000	3	90265000	90270000	0,0,0	4.4700084	0.9992414	1.8014989	3.789965	4.806894	3.8159633	1.7508962	7.184821
3	70100000	70105000	3	70525000	70530000	0,0,0	2.6348538	0.97909623	1.5802989	1.4225783	1.7077596	2.6037126	0.7589684	3.8682265
3	183895000	183900000	3	184540000	184545000	0,0,0	3.2862267	1.0	2.0645232	0.9384232	1.3962985	2.3773556	0.47821912	3.2115095
3	177040000	177045000	3	177665000	177670000	0,0,0	2.3149438	0.9812739	1.4516741	1.4632616	1.586394	2.6775727	0.96987027	3.9782495
3	124930000	124935000	3	125160000	125165000	0,0,0	3.3197055	0.9783982	1.8620284	1.5055752	1.8786298	2.4970865	0.77007955	3.8353758
3	68250000	68255000	3	68855000	68860000	0,0,0	2.360719	0.9731683	1.4050921	1.391954	1.5927732	2.381255	0.70987695	3.6185472
3	4345000	4350000	3	4500000	4505000	0,0,0	2.6318934	0.9460717	1.8142309	0.7871201	1.0240879	2.2207398	0.3997355	2.920402
3	64030000	64035000	3	64405000	64410000	0,0,0	3.3339274	0.99488014	2.4917693	0.94492435	1.6096045	4.4352436	0.5862711	5.275176
3	98820000	98825000	3	99755000	99760000	0,0,0	2.956534	0.9938865	1.7831941	1.8568134	2.2327192	3.4472742	1.1230298	5.097775
3	87300000	87305000	3	88005000	88010000	0,0,0	3.625241	0.9991577	2.5686963	1.7459664	3.4187355	7.872572	1.5294156	9.424541
3	67385000	67390000	3	67595000	67600000	0,0,0	2.6953568	1.0	1.6930562	0.86187637	1.0202088	1.731412	0.36834133	2.4975243
3	142020000	142025000	3	142275000	142280000	0,0,0	2.5912006	0.9728985	1.74731	0.9155193	1.378511	2.7947452	0.51048	3.60854
3	84545000	84550000	3	85575000	85580000	0,0,0	3.8368309	0.9956385	2.1777325	2.3035572	2.5207	3.3878965	1.2763827	5.435503
3	69430000	69435000	3	69675000	69680000	0,0,0	4.411423	1.0	2.5627027	1.5352403	1.9558746	2.7945817	0.79445875	4.15924
3	42245000	42250000	3	42440000	42445000	0,0,0	5.8294024	0.9996336	3.758189	1.8481884	3.4687097	6.269798	1.0156078	7.912632
3	118880000	118885000	3	119090000	119095000	0,0,0	5.188388	0.9959804	3.8545616	0.98748076	1.72242	4.6393824	0.7220077	5.517143
3	136380000	136385000	3	136745000	136750000	0,0,0	3.0111964	0.9865953	1.7908745	1.3958409	2.032905	3.071847	0.773351	4.3125944
3	128170000	128175000	3	128325000	128330000	0,0,0	2.8163803	0.96638083	2.03858	0.776816	1.0757303	2.702507	0.6026086	3.3930104
3	104555000	104560000	3	106820000	106825000	0,0,0	2.740668	0.99031967	1.3068883	3.5831685	3.665945	3.491479	1.6327024	6.6765175
3	161275000	161280000	3	161410000	161415000	0,0,0	3.6648977	1.0	2.531018	0.59347236	0.93593955	2.0223727	0.27502725	2.5499036
3	138195000	138200000	3	138320000	138325000	0,0,0	2.8700294	1.0	1.893206	0.94066936	0.98964614	1.9091971	0.39060107	2.7453475
3	43765000	43770000	3	44110000	44115000	0,0,0	2.2215564	0.9714134	1.6866654	0.55204296	1.0614669	3.06448	0.45376495	3.5551848
3	123650000	123655000	3	123715000	123720000	0,0,0	4.0631986	0.9866442	2.6930811	1.1339078	1.7071837	3.308336	0.48149166	4.316254
3	73100000	73105000	3	73430000	73435000	0,0,0	5.8191214	0.99881387	3.9155686	1.5705926	2.6585424	5.341673	1.0374469	6.7377553
3	151225000	151230000	3	151910000	151915000	0,0,0	2.129936	0.93861777	1.4538603	1.2460074	1.6063108	3.387363	0.7948101	4.4949255
3	133925000	133930000	3	134205000	134210000	0,0,0	4.381412	0.9960695	2.8517072	1.4165064	2.3137054	4.280438	0.843084	5.5395546
3	136765000	136770000	3	136805000	136810000	0,0,0	1.998817	1.0	1.4822669	0.48779094	0.5178925	1.4529853	0.21788758	1.8865772
3	94245000	94250000	3	97720000	97725000	0,0,0	5.645606	0.999999	2.474633	9.5514765	9.858214	8.184561	3.538039	16.67476
3	24185000	24190000	3	24670000	24675000	0,0,0	2.7044733	0.98102087	1.8163881	1.2476559	1.4104764	2.8557975	0.6127918	3.964825
3	192560000	192565000	3	193040000	193045000	0,0,0	2.2927437	0.9548676	1.3686767	1.2793467	1.3115914	1.9612794	0.54172367	3.0984764
3	40575000	40580000	3	42100000	42105000	0,0,0	2.8717828	0.98161864	1.732833	2.1831946	2.5852482	3.9927647	1.373079	5.933382
3	50120000	50125000	3	50185000	50190000	0,0,0	3.5019813	0.9900886	2.2516284	0.975716	2.0864952	3.7472463	0.7051936	4.614549
3	124565000	124570000	3	124685000	124690000	0,0,0	4.703418	0.99353516	3.3476443	0.59092486	1.9753821	4.516631	0.5511083	5.041898
3	53930000	53935000	3	54835000	54840000	0,0,0	3.920546	0.986566	2.2141693	1.8984306	1.9821321	2.6229196	1.2429253	4.3104134
3	156020000	156025000	3	156665000	156670000	0,0,0	2.9474225	0.96240956	1.6771594	1.2219772	1.59866	2.1951437	0.68493414	3.2813454
3	122545000	122550000	3	123265000	123270000	0,0,0	2.409914	0.94510686	1.7319559	0.60940737	0.97120214	2.3609722	0.4598644	2.9026675
3	64030000	64035000	3	64165000	64170000	0,0,0	3.7032294	0.9764053	2.404069	1.1164036	1.4957976	2.7547653	0.50021917	3.7471237
3	184040000	184045000	3	184230000	184235000	0,0,0	2.1509502	0.94905406	1.4620839	0.9475729	1.0160786	2.1350114	0.38485426	2.9772985
3	178450000	178455000	3	179315000	179320000	0,0,0	3.6459022	0.9743627	2.2074776	1.073547	1.7219745	2.7098207	0.5438678	3.6640851
3	139945000	139950000	3	140040000	140045000	0,0,0	2.7520618	1.0	1.624983	1.0246153	1.1568354	1.6976502	0.43738288	2.6084192
3	113840000	113845000	3	113910000	113915000	0,0,0	3.0180066	1.0	1.8674151	0.9454387	1.1859224	1.9440098	0.49671444	2.7843995
3	39535000	39540000	3	39725000	39730000	0,0,0	2.3183603	0.94034535	1.5061866	0.82186586	1.1323881	2.0889285	0.44279	2.819476
3	172355000	172360000	3	172475000	172480000	0,0,0	2.8057845	1.0	1.8116362	0.7469632	0.8397947	1.5275394	0.25279903	2.1915066
3	20340000	20345000	3	22115000	22120000	0,0,0	3.0919206	0.9891338	1.8308066	2.6987472	2.8207898	4.144568	1.2713605	6.5434546
3	33880000	33885000	3	36695000	36700000	0,0,0	5.858589	0.9999914	3.4446428	4.768886	6.8896217	10.166066	2.4746382	14.405076
3	148955000	148960000	3	149115000	149120000	0,0,0	3.120705	1.0	2.2372499	0.50460106	0.9151555	2.190765	0.21888036	2.6392992
3	47855000	47860000	3	47985000	47990000	0,0,0	2.4540143	0.96561056	1.950588	0.46581957	0.8474158	2.956294	0.27537522	3.3703558
3	48455000	48460000	3	48635000	48640000	0,0,0	2.2381115	0.9283025	1.548336	0.6871259	0.92561024	2.024794	0.27348405	2.6355727
3	30925000	30930000	3	31445000	31450000	0,0,0	2.4892383	0.9625855	1.5893266	1.2013389	1.2555355	2.2181807	0.45121783	3.2860377
3	119035000	119040000	3	119685000	119690000	0,0,0	2.953211	1.0	1.6227282	0.8779755	1.6269227	2.1543653	0.50059235	2.934788
3	135500000	135505000	3	135890000	135895000	0,0,0	2.3288763	0.9442921	1.4837687	0.9070864	1.1839246	2.0816348	0.55368733	2.8879337
3	15820000	15825000	3	16170000	16175000	0,0,0	2.826033	0.9706435	1.8729749	1.1544113	1.2821639	2.502465	0.46373346	3.5286083
3	185495000	185500000	3	185555000	185560000	0,0,0	1.8307397	0.9074874	1.4116721	0.4987816	0.6020892	1.9372954	0.2423243	2.380657
3	172835000	172840000	3	173040000	173045000	0,0,0	2.8175983	1.0	1.8785064	0.7212848	1.0459038	2.059736	0.3389197	2.700878
3	192815000	192820000	3	194310000	194315000	0,0,0	3.8206232	0.9872216	2.2841327	1.6086515	1.9356524	2.930538	0.81569237	4.3604507
3	47430000	47435000	3	47470000	47475000	0,0,0	1.9937279	0.9071396	1.575717	0.41329366	0.57202303	2.009532	0.24865556	2.3769042
3	194470000	194475000	3	194585000	194590000	0,0,0	2.690552	0.9804548	2.2087965	0.69257236	0.75474083	3.3198137	0.47934473	3.9354336
3	121865000	121870000	3	122085000	122090000	0,0,0	2.470352	0.9569503	1.8661609	0.71960366	0.8423423	2.5060787	0.3823173	3.1457267
3	134615000	134620000	3	135255000	135260000	0,0,0	2.7667217	0.96384305	1.7643538	1.0721791	1.3434429	2.3671815	0.80096906	3.3202298
3	900000	905000	3	3015000	3020000	0,0,0	3.216856	0.98991483	1.5666074	3.5151145	3.556315	3.5048409	1.5543342	6.6293874
3	126135000	126140000	3	127545000	127550000	0,0,0	3.6920772	0.9981968	1.5849984	3.0680292	4.100631	3.5916922	1.590196	6.318829
3	107240000	107245000	3	107735000	107740000	0,0,0	3.7290025	0.99099696	2.1199315	1.8010137	2.275537	3.1097822	1.0292665	4.7106833
3	59595000	59600000	3	60425000	60430000	0,0,0	2.8825266	0.9919626	1.8662658	1.762784	1.7761047	3.257231	0.9680143	4.8241496
3	58185000	58190000	3	58295000	58300000	0,0,0	6.13609	1.0	3.9509552	1.2293928	2.139369	3.8567784	0.70264155	4.949572
3	107240000	107245000	3	107660000	107665000	0,0,0	2.8827105	0.9689917	1.5967553	1.5847659	1.6289656	2.0651796	0.9023949	3.4738605
3	130760000	130765000	3	130890000	130895000	0,0,0	3.7271855	0.99282646	2.3813183	1.6076223	1.9821855	3.5088682	0.63630366	4.9378657
3	193040000	193045000	3	193450000	193455000	0,0,0	2.5496562	0.98201525	1.3012769	1.8968636	2.1260014	2.3325486	0.7474078	4.0186496
3	167380000	167385000	3	167750000	167755000	0,0,0	2.9411488	1.0	1.6939557	1.0098442	1.3655927	1.9254488	0.60262024	2.8230882
3	151460000	151465000	3	151660000	151665000	0,0,0	2.6302238	0.96269053	1.8766682	0.94226646	1.0011338	2.4512794	0.45992032	3.2888496
3	146065000	146070000	3	146580000	146585000	0,0,0	3.651378	0.98347706	2.2260852	1.5046525	1.7504065	2.7659616	0.7013189	4.1034307
3	38520000	38525000	3	38995000	39000000	0,0,0	2.964583	0.98288244	2.0636687	0.9912355	1.436032	3.1869736	0.4204929	4.068072
3	193700000	193705000	3	193760000	193765000	0,0,0	1.8837975	1.0	1.4892102	0.3145818	0.45044887	1.5772725	0.18275021	1.8569008
3	156150000	156155000	3	156440000	156445000	0,0,0	3.0481179	0.99283177	2.211908	1.1958473	1.5190123	3.8756306	0.6928257	4.938606
3	141585000	141590000	3	141995000	142000000	0,0,0	2.7389424	0.9704863	1.7327837	1.3023103	1.3711606	2.3656561	0.52524245	3.5232654
3	101575000	101580000	3	101685000	101690000	0,0,0	2.757344	1.0	1.8605766	0.6107966	0.90391123	1.8368051	0.3561161	2.3797355
3	59580000	59585000	3	62190000	62195000	0,0,0	3.9974034	0.9995174	1.7789562	4.028146	4.6084146	4.056553	1.5753539	7.637127
3	181705000	181710000	3	182255000	182260000	0,0,0	4.707212	0.99898744	2.5868123	2.5371408	3.5850832	4.640723	1.0957466	6.89596
3	16590000	16595000	3	17830000	17835000	0,0,0	2.74642	0.97486645	1.8418815	1.156146	1.3177245	2.656249	0.5519184	3.6839345
3	118000000	118005000	3	118625000	118630000	0,0,0	2.4198895	0.97819006	1.5708812	1.2069274	1.4938194	2.7529619	0.65853894	3.8257864
3	57640000	57645000	3	57825000	57830000	0,0,0	2.0656526	0.95868546	1.4786667	0.9078288	0.9610809	2.3799124	0.39798263	3.1868713
3	77035000	77040000	3	77250000	77255000	0,0,0	3.6301618	0.98332894	2.5597415	0.7542102	1.5093634	3.4240956	0.7094876	4.094505
3	65435000	65440000	3	66190000	66195000	0,0,0	2.7342288	0.97218287	1.6975633	1.2876976	1.4784524	2.4378557	0.5986142	3.5824757
3	169040000	169045000	3	169290000	169295000	0,0,0	2.059126	1.0	1.5141867	0.43030643	0.56634086	1.5074122	0.27364936	1.8899069
3	105685000	105690000	3	107060000	107065000	0,0,0	4.2177224	0.9997124	1.8261085	4.5945644	4.927897	4.070784	1.7590879	8.154841
3	62620000	62625000	3	63655000	63660000	0,0,0	2.891751	0.98768926	1.6869508	1.7828194	1.9714726	2.8130093	0.9821082	4.3977375
3	110270000	110275000	3	111040000	111045000	0,0,0	2.0777264	0.98361653	1.3340217	1.4915624	1.5539426	2.7860754	0.918312	4.1119084
3	107925000	107930000	3	108475000	108480000	0,0,0	2.6311178	0.9929982	1.7358732	1.5376726	1.8692352	3.5952764	0.6828755	4.962096
3	179755000	179760000	3	182675000	182680000	0,0,0	3.3089252	0.9943602	1.4193288	4.08331	4.466849	3.6646152	1.7262255	7.2942247
3	99830000	99835000	3	100590000	100595000	0,0,0	4.846178	0.9959807	2.8788688	1.544758	2.727179	4.1440964	0.8317176	5.5172143
3	116795000	116800000	3	117525000	117530000	0,0,0	2.872925	0.9883002	1.4185781	1.980158	2.5286942	2.6885023	1.1919147	4.4486427
3	59585000	59590000	3	60580000	60585000	0,0,0	5.1905046	0.9994865	2.001968	4.438596	5.0516505	3.629695	1.548467	7.575114
3	129625000	129630000	3	130095000	130100000	0,0,0	3.6256545	1.0	2.0171657	1.3877304	1.6049156	2.0827017	0.61983865	3.3162396
3	56700000	56705000	3	57105000	57110000	0,0,0	3.0757294	0.97976387	1.7880516	1.4810429	1.8111259	2.5842078	0.6585949	3.90069
3	184370000	184375000	3	184540000	184545000	0,0,0	5.03869	0.9958064	3.5145507	1.126652	2.0242467	4.473297	0.771976	5.474766
3	177365000	177370000	3	177775000	177780000	0,0,0	2.8053331	0.96237266	1.8795947	0.7428598	1.3199694	2.6200452	0.45953533	3.2803652
3	33960000	33965000	3	34680000	34685000	0,0,0	2.9940104	0.984785	2.2016833	0.7687303	1.3464904	3.5025923	0.5535532	4.1859083
3	47520000	47525000	3	47785000	47790000	0,0,0	4.2865343	0.9979104	2.9684348	1.3591149	2.2855988	4.9633245	0.96599936	6.171427
3	134600000	134605000	3	135885000	135890000	0,0,0	3.4943128	0.9981188	1.9969107	2.38815	3.0084832	4.153693	1.4448831	6.2764935
3	150240000	150245000	3	150495000	150500000	0,0,0	3.929416	0.9940046	2.8971272	0.8959396	1.6525815	4.3209	0.5863112	5.1172905
3	88680000	88685000	3	89585000	89590000	0,0,0	2.1882646	0.96374166	1.2985629	1.3714498	1.4217693	2.0983639	0.7931456	3.3174305
3	43545000	43550000	3	43755000	43760000	0,0,0	3.219776	0.96586424	2.382639	0.69365346	1.0253805	2.7611785	0.4481373	3.3777595
3	149120000	149125000	3	149270000	149275000	0,0,0	5.348265	0.9960672	3.661091	1.1653932	2.1475189	4.5030766	0.4969848	5.5389814
3	71955000	71960000	3	72335000	72340000	0,0,0	1.9410427	0.933497	1.3026766	0.68583894	1.0500786	2.1011543	0.47190425	2.7107892
3	41695000	41700000	3	41875000	41880000	0,0,0	3.1790743	0.9637691	2.2150502	0.7563863	1.1940075	2.645843	0.4713504	3.3181865
3	51505000	51510000	3	51795000	51800000	0,0,0	2.400607	0.9124766	1.5940901	0.74279785	0.9074164	1.7758372	0.54857194	2.436102
3	169150000	169155000	3	169745000	169750000	0,0,0	2.823559	0.9941676	1.5684752	2.2223516	2.4621267	3.1694407	1.0261625	5.144864
3	115970000	115975000	3	116755000	116760000	0,0,0	3.1671174	0.9857629	1.7777387	1.5185322	2.1555085	2.9025388	0.68563527	4.252345
3	102225000	102230000	3	107110000	107115000	0,0,0	3.968176	0.99940544	1.8274319	3.6158404	4.453788	4.2143826	1.6461788	7.428463
3	66410000	66415000	3	66580000	66585000	0,0,0	2.4571671	0.93757963	1.5608505	0.9862408	1.0880433	1.8974923	0.4875369	2.7741508
3	61850000	61855000	3	62190000	62195000	0,0,0	2.3982441	0.9235159	1.4486207	0.8182146	1.1815245	1.843637	0.36652586	2.5709388
3	153030000	153035000	3	153290000	153295000	0,0,0	3.8413773	0.9797737	2.4579432	1.3721522	1.509189	2.681484	0.517149	3.9011748
3	126260000	126265000	3	126310000	126315000	0,0,0	1.9300013	0.9525291	1.3168267	0.9295726	1.0482695	2.2216668	0.3926379	3.0479534
3	98600000	98605000	3	98805000	98810000	0,0,0	4.7655907	1.0	2.9805748	1.45773	1.9080058	3.2097464	0.8895975	4.505506
3	179440000	179445000	3	179555000	179560000	0,0,0	2.9070535	1.0	1.976902	0.7995522	1.0288205	2.1468058	0.31061706	2.857519
3	115085000	115090000	3	115810000	115815000	0,0,0	4.148441	0.9995994	2.426467	3.1416252	3.5032578	5.030832	1.3986684	7.823387
3	85300000	85305000	3	85555000	85560000	0,0,0	2.6843858	1.0	1.592936	0.9397639	0.9957398	1.4716305	0.46774527	2.3069763
3	153290000	153295000	3	153605000	153610000	0,0,0	2.5144424	0.94621325	1.4953473	1.1115346	1.2953179	1.9350003	0.4611442	2.923031
3	151290000	151295000	3	151840000	151845000	0,0,0	2.9023745	0.9954698	1.6820834	1.7196816	2.6860645	3.8689504	0.88583565	5.3975563
3	52230000	52235000	3	52340000	52345000	0,0,0	2.553531	0.97894293	1.9455243	0.81522787	1.0287943	3.136272	0.43995935	3.860919
3	87335000	87340000	3	87800000	87805000	0,0,0	2.2286973	0.95936894	1.4102268	1.1926664	1.2419145	2.1434066	0.6461255	3.2035544
3	33635000	33640000	3	33785000	33790000	0,0,0	3.6002045	0.9768585	2.3804605	1.1418658	1.4229598	2.751527	0.58043146	3.766519
3	195560000	195565000	3	195605000	195610000	0,0,0	2.975222	1.0	2.0631635	0.42117074	1.0180756	2.190753	0.23848477	2.565127
3	48270000	48275000	3	48430000	48435000	0,0,0	4.062492	0.99902785	2.5774739	2.1781218	2.8729243	5.0006027	1.3907226	6.936711
3	34265000	34270000	3	36700000	36705000	0,0,0	3.4699125	0.994176	2.34682	2.1319363	2.6044302	5.3626	1.0839156	7.257654
3	15820000	15825000	3	16030000	16035000	0,0,0	2.6901433	0.9325691	2.051787	0.49066815	0.7546146	2.2607825	0.33079883	2.6969316
3	165830000	165835000	3	166605000	166610000	0,0,0	2.2712975	0.96781796	1.3133161	1.3118633	1.6089479	2.2706022	0.57761604	3.4367032
3	156675000	156680000	3	157130000	157135000	0,0,0	3.7409778	0.99941576	2.360514	2.2787063	3.1538584	5.420471	0.91613203	7.4459877
3	134795000	134800000	3	135505000	135510000	0,0,0	5.2432237	0.9996534	2.5398805	3.6819665	4.578253	4.695346	1.4908068	7.968205
3	157205000	157210000	3	157575000	157580000	0,0,0	2.9330661	1.0	1.9674195	0.79109806	0.9605891	1.933057	0.466867	2.6362553
3	19890000	19895000	3	20190000	20195000	0,0,0	2.3952403	0.9247123	1.8087457	0.53746575	0.7209185	2.10896	0.28817025	2.586707
3	71880000	71885000	3	72150000	72155000	0,0,0	2.9870288	0.96855485	1.7253785	1.4748832	1.545944	2.1488621	0.5868008	3.4598691
3	160955000	160960000	3	161270000	161275000	0,0,0	2.2940576	0.9445334	1.5825433	0.8761035	0.96359617	2.1135156	0.398614	2.8922744
3	13090000	13095000	3	13460000	13465000	0,0,0	3.4923267	0.993083	2.5794716	1.0273557	1.5179207	4.0610833	0.45974934	4.9742885
3	10945000	10950000	3	11205000	11210000	0,0,0	2.394031	1.0	1.7340134	0.3300063	0.66778576	1.6399152	0.20065503	1.9332542
3	123755000	123760000	3	123970000	123975000	0,0,0	3.492682	0.9729426	2.0037808	1.5199518	1.6446881	2.259101	0.59117365	3.6101692
3	170695000	170700000	3	170805000	170810000	0,0,0	3.2112484	1.0	2.2047787	0.7598412	1.1573751	2.463724	0.3489986	3.1391385
3	5305000	5310000	3	6795000	6800000	0,0,0	2.7599852	0.991641	1.9887532	1.5084794	2.2343867	5.5041285	0.87336344	6.844999
3	113050000	113055000	3	113285000	113290000	0,0,0	4.613501	0.9941944	3.544839	0.7062457	1.5106453	4.5216885	0.41145417	5.149462
3	39725000	39730000	3	40175000	40180000	0,0,0	2.3566933	0.9695004	1.6845124	0.9116955	1.0996835	2.6800072	0.66615665	3.4904034
3	54425000	54430000	3	54825000	54830000	0,0,0	2.9474974	0.97408485	1.9782237	1.1728566	1.2907227	2.6107678	0.54465353	3.653307
3	107670000	107675000	3	108480000	108485000	0,0,0	2.8350956	0.98880094	1.4563687	1.8474777	2.489828	2.8501918	1.0975257	4.492394
3	113130000	113135000	3	113275000	113280000	0,0,0	2.874686	0.9712596	2.1359415	0.855654	0.99755096	2.7892373	0.61541116	3.5498188
3	126670000	126675000	3	127540000	127545000	0,0,0	4.5700307	0.99902856	2.2373323	4.5874887	5.0968337	5.1888003	1.6052012	9.266568
3	40590000	40595000	3	40715000	40720000	0,0,0	2.6535168	1.0	2.012713	0.6203126	0.6538546	2.003421	0.35344955	2.55481
3	64510000	64515000	3	66185000	66190000	0,0,0	2.6081135	0.9904307	1.7314762	1.3705357	1.7566812	3.4314268	0.70397514	4.649681
